material_code,location_code,date,quantity
CC-F04            ,02W ,14-11-2019,2250
CC-F04            ,02W ,15-11-2019,750
CC-F04            ,02W ,18-11-2019,1500
CC-F04            ,02W ,19-11-2019,2250
CC-F04            ,02W ,20-11-2019,3000
CC-F04            ,02W ,21-11-2019,3750
CC-F04            ,02W ,22-11-2019,3860
CC-F04            ,02W ,25-11-2019,0
CC-F04            ,02W ,26-11-2019,0
CC-F04            ,02W ,27-11-2019,352
CC-F04            ,02W ,28-11-2019,1102
CC-F04            ,02W ,29-11-2019,1852
CC-F04            ,02W ,02-12-2019,2602
CC-F04            ,02W ,03-12-2019,3352
CC-F04            ,02W ,04-12-2019,4102
CC-F04            ,02W ,05-12-2019,4852
CC-F04            ,02W ,06-12-2019,750
CC-F04            ,02W ,09-12-2019,1500
CC-F04            ,02W ,10-12-2019,2250
CC-F04            ,02W ,11-12-2019,3000
CC-F04            ,02W ,12-12-2019,3750
CC-F04            ,02W ,13-12-2019,4500
CC-F04            ,02W ,16-12-2019,750
CC-F04            ,02W ,17-12-2019,1500
CC-F04            ,02W ,18-12-2019,2250
CC-F04            ,02W ,19-12-2019,3000
CC-F04            ,02W ,20-12-2019,3750
CC-F04            ,02W ,23-12-2019,750
CC-F04            ,02W ,24-12-2019,1500
CC-F04            ,02W ,25-12-2019,2250
CC-F04            ,02W ,26-12-2019,3000
CC-F04            ,02W ,27-12-2019,3750
CC-F04            ,02W ,30-12-2019,750
CC-F04            ,02W ,31-12-2019,1500
CC-F04            ,02W ,02-01-2020,2250
CC-F04            ,02W ,03-01-2020,3000
CC-F04            ,02W ,06-01-2020,3750
CC-F04            ,02W ,07-01-2020,750
CC-F04            ,02W ,08-01-2020,1500
CC-F04            ,02W ,09-01-2020,2250
CC-F04            ,02W ,10-01-2020,3000
CC-F04            ,02W ,13-01-2020,3750
CC-F04            ,02W ,14-01-2020,4500
CC-F04            ,02W ,15-01-2020,5500
CC-F04            ,02W ,16-01-2020,6500
CC-F04            ,02W ,17-01-2020,7500
CC-F04            ,02W ,20-01-2020,8500
CC-F04            ,02W ,21-01-2020,1000
CC-F04            ,02W ,22-01-2020,2000
CC-F04            ,02W ,23-01-2020,3000
CC-F04            ,02W ,24-01-2020,4000
CC-F04            ,02W ,28-01-2020,5000
CC-F04            ,02W ,29-01-2020,6000
CC-F04            ,02W ,30-01-2020,7000
CC-F04            ,02W ,31-01-2020,8000
CC-F04            ,02W ,03-02-2020,9000
CC-F04            ,02W ,04-02-2020,3609
CC-F04            ,02W ,05-02-2020,4609
CC-F04            ,02W ,06-02-2020,1000
CC-F04            ,02W ,07-02-2020,1898
CC-F04            ,02W ,10-02-2020,0
CC-F04            ,02W ,11-02-2020,0
CC-F04            ,02W ,12-02-2020,0
CC-F04            ,02W ,13-02-2020,1000
CC-F04            ,02W ,14-02-2020,2000
CC-F04            ,02W ,17-02-2020,3000
CC-F04            ,02W ,18-02-2020,4000
CC-F04            ,02W ,19-02-2020,5000
CC-F04            ,02W ,20-02-2020,1000
CC-F04            ,02W ,21-02-2020,2000
CC-F04            ,02W ,24-02-2020,333
CC-F04            ,02W ,25-02-2020,333
CC-F04            ,02W ,26-02-2020,333
CC-F04            ,02W ,27-02-2020,333
CC-F04            ,02W ,28-02-2020,333
CC-F04            ,02W ,02-03-2020,1333
CC-F04            ,02W ,03-03-2020,2333
CC-F04            ,02W ,04-03-2020,3333
CC-F04            ,02W ,05-03-2020,1000
CC-F04            ,02W ,06-03-2020,2000
CC-F04            ,02W ,10-03-2020,3000
CC-F04            ,02W ,11-03-2020,4000
CC-F04            ,02W ,12-03-2020,4667
CC-F04            ,02W ,13-03-2020,0
CC-F04            ,02W ,16-03-2020,0
CC-F04            ,02W ,17-03-2020,0
CC-F04            ,02W ,18-03-2020,1000
CC-F04            ,02W ,19-03-2020,2000
CC-F04            ,02W ,20-03-2020,3000
CC-F04            ,02W ,23-03-2020,1000
CC-F04            ,02W ,24-03-2020,2000
CC-F04            ,02W ,25-03-2020,3000
CC-F04            ,02W ,26-03-2020,4000
CC-F04            ,02W ,27-03-2020,5000
CC-F04            ,02W ,30-03-2020,1462
CC-F04            ,02W ,31-03-2020,2462
CC-F04            ,02W ,01-04-2020,3462
CC-F04            ,02W ,02-04-2020,4462
CC-F04            ,02W ,03-04-2020,5462
CC-F04            ,02W ,06-04-2020,1000
CC-F04            ,02W ,07-04-2020,2000
CC-F04            ,02W ,08-04-2020,2333
CC-F04            ,02W ,09-04-2020,3333
CC-F04            ,02W ,14-04-2020,1000
CC-F04            ,02W ,15-04-2020,2000
CC-F04            ,02W ,16-04-2020,3000
CC-F04            ,02W ,17-04-2020,4000
CC-F04            ,02W ,20-04-2020,5000
CC-F04            ,02W ,21-04-2020,6000
CC-F04            ,02W ,22-04-2020,1000
CC-F04            ,02W ,23-04-2020,2000
CC-F04            ,02W ,24-04-2020,3000
CC-F04            ,02W ,27-04-2020,4000
CC-F04            ,02W ,28-04-2020,5000
CC-F04            ,02W ,29-04-2020,1000
CC-F04            ,02W ,30-04-2020,2000
CC-F04            ,02W ,01-05-2020,3000
CC-F04            ,02W ,04-05-2020,3334
CC-F04            ,02W ,05-05-2020,3334
CC-F04            ,02W ,06-05-2020,0
CC-F04            ,02W ,07-05-2020,0
CC-F04            ,02W ,08-05-2020,1000
CC-F04            ,02W ,11-05-2020,2000
CC-F05            ,2,02-07-2019,0
CC-F05            ,2,03-07-2019,0
CC-F05            ,2,04-07-2019,0
CC-F05            ,2,05-07-2019,0
CC-F05            ,2,08-07-2019,0
CC-F05            ,2,09-07-2019,0
CC-F05            ,2,10-07-2019,0
CC-F05            ,2,11-07-2019,7200
CC-F05            ,2,12-07-2019,30150
CC-F05            ,2,15-07-2019,40500
CC-F05            ,2,16-07-2019,38250
CC-F05            ,2,17-07-2019,36000
CC-F05            ,2,18-07-2019,33750
CC-F05            ,2,19-07-2019,31500
CC-F05            ,2,22-07-2019,29250
CC-F05            ,2,23-07-2019,27000
CC-F05            ,2,24-07-2019,24750
CC-F05            ,2,25-07-2019,22500
CC-F05            ,2,26-07-2019,20250
CC-F05            ,2,29-07-2019,18000
CC-F05            ,2,30-07-2019,15750
CC-F05            ,2,31-07-2019,13500
CC-F05            ,2,01-08-2019,11250
CC-F05            ,2,02-08-2019,9000
CC-F05            ,2,05-08-2019,6750
CC-F05            ,2,06-08-2019,4500
CC-F05            ,2,07-08-2019,2250
CC-F05            ,2,08-08-2019,0
CC-F05            ,2,09-08-2019,0
CC-F05            ,2,12-08-2019,0
CC-F05            ,2,13-08-2019,0
CC-F05            ,2,14-08-2019,0
CC-F05            ,2,15-08-2019,0
CC-F05            ,2,16-08-2019,0
CC-F05            ,2,19-08-2019,1800
CC-F05            ,2,20-08-2019,17203
CC-F05            ,2,21-08-2019,14953
CC-F05            ,2,22-08-2019,12703
CC-F05            ,2,23-08-2019,10453
CC-F05            ,2,26-08-2019,8203
CC-F05            ,2,27-08-2019,5953
CC-F05            ,2,28-08-2019,3703
CC-F05            ,2,29-08-2019,1453
CC-F05            ,2,30-08-2019,1
CC-F05            ,2,02-09-2019,1
CC-F05            ,2,03-09-2019,8863
CC-F05            ,2,04-09-2019,16751
CC-F05            ,2,05-09-2019,14501
CC-F05            ,2,06-09-2019,12251
CC-F05            ,2,09-09-2019,10001
CC-F05            ,2,10-09-2019,7751
CC-F05            ,2,11-09-2019,5501
CC-F05            ,2,12-09-2019,3251
CC-F05            ,2,13-09-2019,1001
CC-F05            ,2,16-09-2019,12707
CC-F05            ,2,17-09-2019,16752
CC-F05            ,2,18-09-2019,14502
CC-F05            ,2,19-09-2019,12252
CC-F05            ,2,20-09-2019,10002
CC-F05            ,2,23-09-2019,7752
CC-F05            ,2,24-09-2019,5502
CC-F05            ,2,25-09-2019,3252
CC-F05            ,2,26-09-2019,1002
CC-F05            ,2,27-09-2019,3
CC-F05            ,2,30-09-2019,3
CC-F05            ,2,01-10-2019,19003
CC-F05            ,2,02-10-2019,16753
CC-F05            ,2,03-10-2019,14503
CC-F05            ,2,04-10-2019,12253
CC-F05            ,2,07-10-2019,10003
CC-F05            ,2,08-10-2019,7753
CC-F05            ,2,09-10-2019,5503
CC-F05            ,2,10-10-2019,3253
CC-F05            ,2,11-10-2019,1003
CC-F05            ,2,14-10-2019,1
CC-F05            ,2,15-10-2019,1
CC-F05            ,2,16-10-2019,1
CC-F05            ,2,17-10-2019,1
CC-F05            ,2,18-10-2019,1
CC-F05            ,2,21-10-2019,1
CC-F05            ,2,22-10-2019,1
CC-F05            ,2,23-10-2019,10838
CC-F05            ,2,24-10-2019,22610
CC-F05            ,2,25-10-2019,20360
CC-F05            ,2,28-10-2019,18110
CC-F05            ,2,29-10-2019,15860
CC-F05            ,2,30-10-2019,13610
CC-F05            ,2,31-10-2019,11360
CC-F05            ,2,01-11-2019,9110
CC-F05            ,2,04-11-2019,6860
CC-F05            ,2,05-11-2019,4610
CC-F05            ,2,06-11-2019,2360
CC-F05            ,2,07-11-2019,110
CC-F05            ,2,08-11-2019,2
CC-F05            ,2,11-11-2019,14872
CC-F05            ,2,12-11-2019,17752
CC-F05            ,2,13-11-2019,15502
CC-F05            ,2,14-11-2019,13252
CC-F05            ,2,15-11-2019,11002
CC-F05            ,2,18-11-2019,8752
CC-F05            ,2,19-11-2019,6502
CC-F05            ,2,20-11-2019,4252
CC-F05            ,2,21-11-2019,2002
CC-F05            ,2,22-11-2019,1
CC-F05            ,2,25-11-2019,1
CC-F05            ,2,26-11-2019,20001
CC-F05            ,2,27-11-2019,17751
CC-F05            ,2,28-11-2019,15501
CC-F05            ,2,29-11-2019,13251
CC-F05            ,2,02-12-2019,13931
CC-F05            ,2,03-12-2019,29751
CC-F05            ,2,04-12-2019,27501
CC-F05            ,2,05-12-2019,25251
CC-F05            ,2,06-12-2019,23001
CC-F05            ,2,09-12-2019,20751
CC-F05            ,2,10-12-2019,18501
CC-F05            ,2,11-12-2019,16251
CC-F05            ,2,12-12-2019,14001
CC-F05            ,2,13-12-2019,11751
CC-F05            ,2,16-12-2019,9501
CC-F05            ,2,17-12-2019,7251
CC-F05            ,2,18-12-2019,13589
CC-F05            ,2,19-12-2019,23751
CC-F05            ,2,20-12-2019,21501
CC-F05            ,2,23-12-2019,19251
CC-F05            ,2,24-12-2019,17001
CC-F05            ,2,25-12-2019,14751
CC-F05            ,2,26-12-2019,12501
CC-F05            ,2,27-12-2019,10251
CC-F05            ,2,30-12-2019,8001
CC-F05            ,2,31-12-2019,5751
CC-F05            ,2,02-01-2020,3501
CC-F05            ,2,03-01-2020,1251
CC-F05            ,2,06-01-2020,3
CC-F05            ,2,07-01-2020,3
CC-F05            ,2,08-01-2020,3
CC-F05            ,2,09-01-2020,3
CC-F05            ,2,10-01-2020,3
CC-F05            ,2,13-01-2020,3
CC-F05            ,2,14-01-2020,24631
CC-F05            ,2,15-01-2020,23502
CC-F05            ,2,16-01-2020,20502
CC-F05            ,2,17-01-2020,17502
CC-F05            ,2,20-01-2020,14502
CC-F05            ,2,21-01-2020,11502
CC-F05            ,2,22-01-2020,8502
CC-F05            ,2,23-01-2020,5502
CC-F05            ,2,24-01-2020,2502
CC-F05            ,2,28-01-2020,3
CC-F05            ,2,29-01-2020,5291
CC-F05            ,2,30-01-2020,19003
CC-F05            ,2,31-01-2020,16003
CC-F05            ,2,03-02-2020,13003
CC-F05            ,2,04-02-2020,10003
CC-F05            ,2,05-02-2020,7003
CC-F05            ,2,06-02-2020,4003
CC-F05            ,2,07-02-2020,10400
CC-F05            ,2,10-02-2020,20003
CC-F05            ,2,11-02-2020,17003
CC-F05            ,2,12-02-2020,14003
CC-F05            ,2,13-02-2020,11003
CC-F05            ,2,14-02-2020,8003
CC-F05            ,2,17-02-2020,5003
CC-F05            ,2,18-02-2020,2003
CC-F05            ,2,19-02-2020,2
CC-F05            ,2,20-02-2020,2
CC-F05            ,2,21-02-2020,2
CC-F05            ,2,24-02-2020,2
CC-F05            ,2,25-02-2020,2
CC-F05            ,2,26-02-2020,2
CC-F05            ,2,27-02-2020,22669
CC-F05            ,2,28-02-2020,20002
CC-F05            ,2,02-03-2020,17002
CC-F05            ,2,03-03-2020,14002
CC-F05            ,2,04-03-2020,11002
CC-F05            ,2,05-03-2020,8002
CC-F05            ,2,06-03-2020,5002
CC-F05            ,2,10-03-2020,2002
CC-F05            ,2,11-03-2020,1
CC-F05            ,2,12-03-2020,1
CC-F05            ,2,13-03-2020,23001
CC-F05            ,2,16-03-2020,20001
CC-F05            ,2,17-03-2020,17001
CC-F05            ,2,18-03-2020,14001
CC-F05            ,2,19-03-2020,11001
CC-F05            ,2,20-03-2020,8001
CC-F05            ,2,23-03-2020,28001
CC-F05            ,2,24-03-2020,25001
CC-F05            ,2,25-03-2020,22001
CC-F05            ,2,26-03-2020,19001
CC-F05            ,2,27-03-2020,16001
CC-F05            ,2,30-03-2020,13001
CC-F05            ,2,31-03-2020,10001
CC-F05            ,2,01-04-2020,7001
CC-F05            ,2,02-04-2020,4001
CC-F05            ,2,03-04-2020,1001
CC-F05            ,2,06-04-2020,2
CC-F05            ,2,07-04-2020,2
CC-F05            ,2,08-04-2020,120
CC-F05            ,2,09-04-2020,22885
CC-F05            ,2,14-04-2020,19885
CC-F05            ,2,15-04-2020,16885
CC-F05            ,2,16-04-2020,13885
CC-F05            ,2,17-04-2020,10885
CC-F05            ,2,20-04-2020,7885
CC-F05            ,2,21-04-2020,4885
CC-F05            ,2,22-04-2020,1885
CC-F05            ,2,23-04-2020,1
CC-F05            ,2,24-04-2020,1
CC-F05            ,2,27-04-2020,4464
CC-F05            ,2,28-04-2020,20001
CC-F05            ,2,29-04-2020,17001
CC-F05            ,2,30-04-2020,14001
CC-F05            ,2,01-05-2020,11001
CC-F05            ,2,04-05-2020,8001
CC-F05            ,2,05-05-2020,5001
CC-F05            ,2,06-05-2020,2001
CC-F05            ,2,07-05-2020,3
CC-F05            ,2,08-05-2020,3
CC-F05            ,2,11-05-2020,3
CC-F05            ,02N ,02-07-2019,0
CC-F05            ,02N ,03-07-2019,0
CC-F05            ,02N ,04-07-2019,0
CC-F05            ,02N ,05-07-2019,0
CC-F05            ,02N ,08-07-2019,0
CC-F05            ,02N ,09-07-2019,0
CC-F05            ,02N ,10-07-2019,0
CC-F05            ,02N ,11-07-2019,0
CC-F05            ,02N ,12-07-2019,750
CC-F05            ,02N ,15-07-2019,1500
CC-F05            ,02N ,16-07-2019,2250
CC-F05            ,02N ,17-07-2019,750
CC-F05            ,02N ,18-07-2019,1500
CC-F05            ,02N ,19-07-2019,2250
CC-F05            ,02N ,22-07-2019,3000
CC-F05            ,02N ,23-07-2019,3750
CC-F05            ,02N ,24-07-2019,4500
CC-F05            ,02N ,25-07-2019,5250
CC-F05            ,02N ,26-07-2019,6000
CC-F05            ,02N ,29-07-2019,6750
CC-F05            ,02N ,30-07-2019,7500
CC-F05            ,02N ,31-07-2019,750
CC-F05            ,02N ,01-08-2019,1500
CC-F05            ,02N ,02-08-2019,2250
CC-F05            ,02N ,05-08-2019,3000
CC-F05            ,02N ,06-08-2019,3750
CC-F05            ,02N ,07-08-2019,4500
CC-F05            ,02N ,08-08-2019,750
CC-F05            ,02N ,09-08-2019,750
CC-F05            ,02N ,12-08-2019,750
CC-F05            ,02N ,13-08-2019,750
CC-F05            ,02N ,14-08-2019,750
CC-F05            ,02N ,15-08-2019,750
CC-F05            ,02N ,16-08-2019,750
CC-F05            ,02N ,19-08-2019,750
CC-F05            ,02N ,20-08-2019,1349
CC-F05            ,02N ,21-08-2019,2099
CC-F05            ,02N ,22-08-2019,2849
CC-F05            ,02N ,23-08-2019,3599
CC-F05            ,02N ,26-08-2019,4349
CC-F05            ,02N ,27-08-2019,750
CC-F05            ,02N ,28-08-2019,1500
CC-F05            ,02N ,29-08-2019,2250
CC-F05            ,02N ,30-08-2019,2734
CC-F05            ,02N ,02-09-2019,2734
CC-F05            ,02N ,03-09-2019,2734
CC-F05            ,02N ,04-09-2019,3484
CC-F05            ,02N ,05-09-2019,4234
CC-F05            ,02N ,06-09-2019,4984
CC-F05            ,02N ,09-09-2019,5734
CC-F05            ,02N ,10-09-2019,6484
CC-F05            ,02N ,11-09-2019,1990
CC-F05            ,02N ,12-09-2019,2740
CC-F05            ,02N ,13-09-2019,3490
CC-F05            ,02N ,16-09-2019,3823
CC-F05            ,02N ,17-09-2019,4573
CC-F05            ,02N ,18-09-2019,5323
CC-F05            ,02N ,19-09-2019,750
CC-F05            ,02N ,20-09-2019,1500
CC-F05            ,02N ,23-09-2019,2250
CC-F05            ,02N ,24-09-2019,3000
CC-F05            ,02N ,25-09-2019,3750
CC-F05            ,02N ,26-09-2019,4500
CC-F05            ,02N ,27-09-2019,4833
CC-F05            ,02N ,30-09-2019,4833
CC-F05            ,02N ,01-10-2019,4833
CC-F05            ,02N ,02-10-2019,750
CC-F05            ,02N ,03-10-2019,1500
CC-F05            ,02N ,04-10-2019,2250
CC-F05            ,02N ,07-10-2019,3000
CC-F05            ,02N ,08-10-2019,3750
CC-F05            ,02N ,09-10-2019,4500
CC-F05            ,02N ,10-10-2019,5250
CC-F05            ,02N ,11-10-2019,6000
CC-F05            ,02N ,14-10-2019,913
CC-F05            ,02N ,15-10-2019,913
CC-F05            ,02N ,16-10-2019,913
CC-F05            ,02N ,17-10-2019,913
CC-F05            ,02N ,18-10-2019,913
CC-F05            ,02N ,21-10-2019,913
CC-F05            ,02N ,22-10-2019,913
CC-F05            ,02N ,23-10-2019,913
CC-F05            ,02N ,24-10-2019,1663
CC-F05            ,02N ,25-10-2019,2413
CC-F05            ,02N ,28-10-2019,3163
CC-F05            ,02N ,29-10-2019,3913
CC-F05            ,02N ,30-10-2019,4663
CC-F05            ,02N ,31-10-2019,750
CC-F05            ,02N ,01-11-2019,1500
CC-F05            ,02N ,04-11-2019,2250
CC-F05            ,02N ,05-11-2019,3000
CC-F05            ,02N ,06-11-2019,3750
CC-F05            ,02N ,07-11-2019,4500
CC-F05            ,02N ,08-11-2019,36
CC-F05            ,02N ,11-11-2019,36
CC-F05            ,02N ,12-11-2019,786
CC-F05            ,02N ,13-11-2019,1536
CC-F05            ,02N ,14-11-2019,2286
CC-F05            ,02N ,15-11-2019,3036
CC-F05            ,02N ,18-11-2019,750
CC-F05            ,02N ,19-11-2019,1500
CC-F05            ,02N ,20-11-2019,2250
CC-F05            ,02N ,21-11-2019,3000
CC-F05            ,02N ,22-11-2019,3667
CC-F05            ,02N ,25-11-2019,0
CC-F05            ,02N ,26-11-2019,0
CC-F05            ,02N ,27-11-2019,750
CC-F05            ,02N ,28-11-2019,1500
CC-F05            ,02N ,29-11-2019,2250
CC-F05            ,02N ,02-12-2019,3000
CC-F05            ,02N ,03-12-2019,3750
CC-F05            ,02N ,04-12-2019,4500
CC-F05            ,02N ,05-12-2019,5250
CC-F05            ,02N ,06-12-2019,6000
CC-F05            ,02N ,09-12-2019,6750
CC-F05            ,02N ,10-12-2019,750
CC-F05            ,02N ,11-12-2019,1500
CC-F05            ,02N ,12-12-2019,2250
CC-F05            ,02N ,13-12-2019,3000
CC-F05            ,02N ,16-12-2019,3750
CC-F05            ,02N ,17-12-2019,4500
CC-F05            ,02N ,18-12-2019,5250
CC-F05            ,02N ,19-12-2019,6000
CC-F05            ,02N ,20-12-2019,2275
CC-F05            ,02N ,23-12-2019,3025
CC-F05            ,02N ,24-12-2019,3775
CC-F05            ,02N ,25-12-2019,750
CC-F05            ,02N ,26-12-2019,1500
CC-F05            ,02N ,27-12-2019,2250
CC-F05            ,02N ,30-12-2019,3000
CC-F05            ,02N ,31-12-2019,750
CC-F05            ,02N ,02-01-2020,1500
CC-F05            ,02N ,03-01-2020,2250
CC-F05            ,02N ,06-01-2020,2666
CC-F05            ,02N ,07-01-2020,2666
CC-F05            ,02N ,08-01-2020,2666
